id,category,amenities,bathrooms,bedrooms,currency,fee,has_photo,pets_allowed,price,price_display,price_type,square_feet,cityname,state,latitude,longitude,source
5508763810,housing/rent/apartment,"Gated,Pool,Wood Floors",1,1,USD,No,Thumbnail,"Cats,Dogs",1522,1522,Monthly,797,Bowie,MD,38.9253,-76.7155,RentDigs.com
5508762149,housing/rent/apartment,"Gym,Parking",2,2,USD,No,Thumbnail,No,1549,1549,Monthly,1123,Las Vegas,NV,36.1132,-115.2754,RentDigs.com
5508761950,housing/rent/apartment,Parking,1,2,USD,No,Thumbnail,No,1278,1278,Monthly,810,Mount Rainier,MD,38.942,-76.9632,RentDigs.com
5508761622,housing/rent/apartment,"Cable or Satellite,Dishwasher,Elevator,Gated,Gym,Parking,Refrigerator,Storage",1,2,USD,No,Thumbnail,Cats,3010,3010,Monthly,810,Boston,MA,42.328,-71.071,RentDigs.com
5508761459,housing/rent/apartment,"Gym,Internet Access,Refrigerator",2,2,USD,No,Thumbnail,No,1495,1495,Monthly,1059,Dallas,TX,32.8261,-96.7472,RentDigs.com
5508760340,housing/rent/apartment,Parking,1,1,USD,No,Thumbnail,No,1199,1199,Monthly,742,Dallas,TX,32.8261,-96.7472,RentDigs.com
5508758447,housing/rent/apartment,"Clubhouse,Fireplace,Gym,Internet Access,Parking,Playground,Pool,Storage,TV",2,2,USD,No,Thumbnail,No,1099,1099,Monthly,1100,Kernersville,NC,36.1147,-80.0915,RentDigs.com
5508756596,housing/rent/apartment,Parking,1,1,USD,No,Thumbnail,No,1180,1180,Monthly,593,Bladensburg,MD,38.9414,-76.9292,RentDigs.com
5508756242,housing/rent/apartment,Parking,1,1,USD,No,Thumbnail,No,1225,1225,Monthly,756,Bladensburg,MD,38.9414,-76.9292,RentDigs.com
5508754626,housing/rent/apartment,"AC,Parking,Patio/Deck",1.5,2,USD,No,Thumbnail,No,1435,1435,Monthly,1060,Laurel,MD,39.0614,-76.8511,RentDigs.com
5508753714,housing/rent/apartment,"Clubhouse,Dishwasher,Gym,Pool,Refrigerator",1,2,USD,No,Thumbnail,No,1144,1144,Monthly,930,Virginia Beach,VA,36.8379,-76.0939,RentDigs.com
5508752895,housing/rent/apartment,"Gym,Patio/Deck,Pool,Storage,Tennis,Washer Dryer",2,2,USD,No,Thumbnail,No,1355,1355,Monthly,974,Sarasota,FL,27.3375,-82.5126,RentDigs.com
5508752815,housing/rent/apartment,"Gym,Patio/Deck,Pool,Storage,Tennis,Washer Dryer",2,2,USD,No,Thumbnail,No,1365,1365,Monthly,974,Sarasota,FL,27.3375,-82.5126,RentDigs.com
5508751941,housing/rent/apartment,"AC,Clubhouse,Gym,View",1,1,USD,No,Thumbnail,No,1985,1985,Monthly,785,North Bergen,NJ,40.7925,-74.0215,RentDigs.com
5508750979,housing/rent/apartment,"Parking,Patio/Deck,Storage",2,2,USD,No,Thumbnail,No,1174,1174,Monthly,1178,Jamestown,NC,35.9998,-79.9305,RentDigs.com
5508746757,housing/rent/apartment,"AC,Basketball,Cable or Satellite,Dishwasher,Gym,Patio/Deck,Playground,Pool,Refrigerator,Washer Dryer",1,1,USD,No,Thumbnail,"Cats,Dogs",1225,1225,Monthly,720,Laurel,MD,39.0614,-76.8511,RentDigs.com
5508745476,housing/rent/apartment,"Cable or Satellite,Gym,Internet Access,Parking,Storage",2,3,USD,No,Thumbnail,"Cats,Dogs",1135,1135,Monthly,1443,Hillsborough,NC,36.0746,-79.0777,RentDigs.com
5508744992,housing/rent/apartment,"Gym,Patio/Deck,Pool",2,2,USD,No,Thumbnail,"Cats,Dogs",1672,1672,Monthly,1027,Cleveland,OH,41.4729,-81.7374,RentDigs.com
5508744961,housing/rent/apartment,"AC,Basketball,Cable or Satellite,Dishwasher,Gym,Parking,Patio/Deck,Playground,Pool,Refrigerator,Washer Dryer",2,2,USD,No,Thumbnail,"Cats,Dogs",1615,1615,Monthly,952,Laurel,MD,39.0614,-76.8511,RentDigs.com
5508743569,housing/rent/apartment,"Dishwasher,Gym,Playground,Pool,Tennis,Washer Dryer",2,2,USD,No,Thumbnail,No,1317,1317,Monthly,1042,Virginia Beach,VA,36.8623,-76.0114,RentDigs.com
5508743557,housing/rent/apartment,"AC,Cable or Satellite,Internet Access",1,1,USD,No,Thumbnail,No,1280,1280,Monthly,790,Laurel,MD,39.1008,-76.8827,RentDigs.com
5508742389,housing/rent/apartment,"Cable or Satellite,Gym,Internet Access,Parking,Storage",1,1,USD,No,Thumbnail,No,893,893,Monthly,910,Hillsborough,NC,36.0746,-79.0777,RentDigs.com
5508740724,housing/rent/apartment,"Gym,Patio/Deck,Pool",2,2,USD,No,Thumbnail,"Cats,Dogs",2020,2020,Monthly,1168,Laurel,MD,39.1008,-76.8827,RentDigs.com
5508739465,housing/rent/apartment,"Clubhouse,Gym,Parking,Patio/Deck,Playground,Pool,Storage",2,2,USD,No,Thumbnail,No,2276,2276,Monthly,1279,Laurel,MD,39.1008,-76.8827,RentDigs.com
5508737905,housing/rent/apartment,"Gym,Hot Tub,Patio/Deck,Pool",1,1,USD,No,Thumbnail,"Cats,Dogs",1490,1490,Monthly,694,Denver,CO,39.6847,-104.9263,RentDigs.com
5508735725,housing/rent/apartment,Unknown,2,2,USD,No,Thumbnail,No,13500,13500,Monthly,1325,Los Angeles,CA,34.063,-118.4363,RentDigs.com
5508731372,housing/rent/apartment,"Gym,Pool",1,2,USD,No,Thumbnail,"Cats,Dogs",1200,1200,Monthly,856,Denver,CO,39.6847,-104.9263,RentDigs.com
5508729009,housing/rent/apartment,"AC,Cable or Satellite,Gym,Parking,Patio/Deck,Pool,Storage,Tennis",1,2,USD,No,Thumbnail,"Cats,Dogs",735,735,Monthly,900,Elyria,OH,41.3711,-82.1168,RentDigs.com
5508728776,housing/rent/apartment,"AC,Dishwasher,Parking",1,2,USD,No,Thumbnail,No,640,640,Monthly,864,Elyria,OH,41.3711,-82.1168,RentDigs.com
5508728313,housing/rent/apartment,"Patio/Deck,Playground,Pool",2,3,USD,No,Thumbnail,No,1804,1804,Monthly,1197,Beltsville,MD,39.043,-76.9077,RentDigs.com
5508722113,housing/rent/apartment,"Cable or Satellite,Fireplace,Gym,Internet Access,Patio/Deck,Pool,Storage,TV,Washer Dryer,Wood Floors",2,2,USD,No,Thumbnail,No,1429,1429,Monthly,1020,Chesapeake,VA,36.7434,-76.2257,RentDigs.com
5508721189,housing/rent/apartment,"Pool,Washer Dryer",2,2,USD,No,Thumbnail,No,1328,1328,Monthly,1131,Chesapeake,VA,36.7434,-76.2257,RentDigs.com
5508712149,housing/rent/apartment,Unknown,2,2,USD,No,Thumbnail,No,2774,2774,Monthly,979,Los Angeles,CA,34.053,-118.2637,RentDigs.com
5508708321,housing/rent/apartment,"Dishwasher,Fireplace,Gym,Parking,Pool,Washer Dryer,Wood Floors",2,2,USD,No,Thumbnail,"Cats,Dogs",2450,2450,Monthly,1208,Harrison,NJ,40.7434,-74.1521,RentDigs.com
5508705022,housing/rent/apartment,"Elevator,Patio/Deck",1,2,USD,No,Thumbnail,No,3400,3400,Monthly,1000,Boston,MA,42.328,-71.071,RentDigs.com
5508695240,housing/rent/apartment,"Clubhouse,Gym,Hot Tub,Pool,Washer Dryer",1,1,USD,No,Thumbnail,No,1430,1430,Monthly,794,Denver,CO,39.7821,-104.9641,RentDigs.com
5508690575,housing/rent/apartment,"AC,Patio/Deck,Pool,Refrigerator",2,2,USD,No,Thumbnail,"Cats,Dogs",659,659,Monthly,940,Toledo,OH,41.6307,-83.5779,RentDigs.com
5508687613,housing/rent/apartment,"Gym,Hot Tub,Pool",2,2,USD,No,Thumbnail,"Cats,Dogs",5170,5170,Monthly,1457,Los Angeles,CA,34.0394,-118.2656,RentDigs.com
5508686235,housing/rent/apartment,"Gym,Parking,Playground",1,1,USD,No,Thumbnail,No,705,705,Monthly,650,Toledo,OH,41.6721,-83.6046,RentDigs.com
5508685625,housing/rent/apartment,"Pool,Wood Floors",1,1,USD,No,Thumbnail,No,1380,1380,Monthly,770,Dallas,TX,32.8004,-96.7887,RentDigs.com
5508684311,housing/rent/apartment,"Parking,Pool",1,1,USD,No,Thumbnail,No,1010,1010,Monthly,728,Las Vegas,NV,36.0198,-115.1504,RentDigs.com
5508683854,housing/rent/apartment,"Gym,Internet Access,Parking,Pool,Refrigerator",2,2,USD,No,Thumbnail,No,910,910,Monthly,1007,Winston Salem,NC,36.0652,-80.3179,RentDigs.com
5508681765,housing/rent/apartment,"Fireplace,Pool,Washer Dryer,Wood Floors",1.5,2,USD,No,Thumbnail,No,4909,4909,Monthly,1328,Los Angeles,CA,34.0394,-118.2656,RentDigs.com
5508679614,housing/rent/apartment,"AC,Dishwasher,Parking,Refrigerator",2,2,USD,No,Thumbnail,"Cats,Dogs",800,800,Monthly,975,Denver,CO,39.7436,-105.063,RentDigs.com
5508675951,housing/rent/apartment,"AC,Gym,Parking,Patio/Deck,Pool,Washer Dryer",1,1,USD,No,Thumbnail,"Cats,Dogs",1625,1625,Monthly,725,Stoughton,MA,42.1246,-71.1089,RentDigs.com
5508675607,housing/rent/apartment,"Clubhouse,Gym,Patio/Deck,Pool,Washer Dryer",2,2,USD,No,Thumbnail,"Cats,Dogs",1459,1459,Monthly,1325,Bradenton,FL,27.4849,-82.5345,RentDigs.com
5509265756,housing/rent/apartment,"Elevator,Gym,Parking",1,1,USD,No,Yes,No,1591,1591,Monthly,683,Baltimore,MD,39.2946,-76.6235,RentDigs.com
5509264703,housing/rent/apartment,Parking,1,2,USD,No,No,No,1100,1100,Monthly,950,Pittsburgh,PA,40.4678,-79.9134,RentDigs.com
5509264267,housing/rent/apartment,"AC,Clubhouse,Gym,Parking",1,2,USD,No,Thumbnail,No,2521,2521,Monthly,751,Pasadena,CA,34.1375,-118.1656,RentDigs.com
5509264009,housing/rent/apartment,Gym,2,2,USD,No,Yes,No,1770,1770,Monthly,1160,Lawrence,NJ,40.2659,-74.6959,RentDigs.com
5509263976,housing/rent/apartment,"Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Gym,Parking,Patio/Deck,Pool,Storage,TV,Washer Dryer",1,1,USD,No,Yes,No,1635,1635,Monthly,666,Sammamish,WA,47.5892,-122.0343,RentDigs.com
5509263143,housing/rent/apartment,Unknown,1,1,USD,No,Yes,No,700,700,Monthly,625,Oklahoma City,OK,35.4815,-97.5355,RentDigs.com
5509263004,housing/rent/apartment,Playground,1,2,USD,No,Thumbnail,No,1180,1180,Monthly,875,Westminster,MD,39.5551,-76.9906,RentDigs.com
5509262760,housing/rent/apartment,"Clubhouse,Fireplace,Gym,Pool,Storage,Tennis,Washer Dryer",2,3,USD,No,Yes,"Cats,Dogs",2325,2325,Monthly,1246,Lawrence Township,NJ,40.2659,-74.6959,RentDigs.com
5509262652,housing/rent/apartment,"Clubhouse,Fireplace,Gym,Pool,Storage,Tennis,Washer Dryer",1,1,USD,No,Yes,"Cats,Dogs",1770,1770,Monthly,789,Lawrence Township,NJ,40.2659,-74.6959,RentDigs.com
5509260160,housing/rent/apartment,"Gym,Parking,Pool,Washer Dryer",1,1,USD,No,Yes,No,1165,1165,Monthly,581,Oklahoma City,OK,35.4751,-97.5035,RentDigs.com
5509258523,housing/rent/apartment,Gym,1,1,USD,No,Thumbnail,No,1597,1597,Monthly,627,Pittsburgh,PA,40.4249,-79.981,RentDigs.com
5509257625,housing/rent/apartment,"AC,Basketball,Cable or Satellite,Dishwasher,Elevator,Fireplace,Gym,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,TV,Tennis,Washer Dryer",2,2,USD,No,Yes,"Cats,Dogs",2295,2295,Monthly,1139,Wayne,NJ,40.9472,-74.2427,RentDigs.com
5509257469,housing/rent/apartment,"Gym,Parking,Pool,Storage,Wood Floors",1,2,USD,No,Thumbnail,No,2015,2015,Monthly,885,Wayne,NJ,40.9472,-74.2427,RentDigs.com
5509256850,housing/rent/apartment,"Fireplace,Gym,Pool,Tennis,Washer Dryer",2,2,USD,No,Thumbnail,No,1002,1002,Monthly,1100,Roswell,GA,34.025,-84.3128,RentDigs.com
5509256103,housing/rent/apartment,"Gym,Pool,Washer Dryer",2,2,USD,No,Yes,No,4216,4216,Monthly,1355,Pasadena,CA,34.1659,-118.1629,RentDigs.com
5509255233,housing/rent/apartment,"AC,Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Gated,Gym,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Washer Dryer",2,2,USD,No,Thumbnail,"Cats,Dogs",1159,1159,Monthly,1069,Concord,NC,35.4014,-80.5827,RentDigs.com
5509255204,housing/rent/apartment,Parking,2,2,USD,No,No,No,3866,3866,Monthly,1139,Pasadena,CA,34.1659,-118.1629,RentDigs.com
5509253930,housing/rent/apartment,"AC,Elevator,Parking,Storage,Wood Floors",1,1,USD,No,Yes,Cats,730,730,Monthly,600,Pittsburgh,PA,40.5007,-80.0667,RentDigs.com
5509253041,housing/rent/apartment,"Gym,Patio/Deck,Playground,Pool,Washer Dryer",1,1,USD,No,No,"Cats,Dogs",1123,1123,Monthly,706,Roswell,GA,34.025,-84.3128,RentDigs.com
5509252874,housing/rent/apartment,"Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Gated,Gym,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator,Storage,Washer Dryer",1,1,USD,No,Yes,No,1460,1460,Monthly,701,Woodinville,WA,47.7637,-122.118,RentDigs.com
5509252765,housing/rent/apartment,"AC,Dishwasher,Patio/Deck,Refrigerator",1,1,USD,No,Yes,No,695,695,Monthly,500,Hurst,TX,32.8243,-97.1793,RentDigs.com
5509251313,housing/rent/apartment,"Clubhouse,Fireplace,Gym,Playground,Pool,Tennis,Washer Dryer",2,2,USD,No,Yes,"Cats,Dogs",1255,1255,Monthly,1218,Roswell,GA,34.025,-84.3128,RentDigs.com
5509250907,housing/rent/apartment,"Cable or Satellite,Clubhouse,Gym,Internet Access,Parking,Pool,TV",1,2,USD,No,Thumbnail,"Cats,Dogs",1282,1282,Monthly,392,Oklahoma City,OK,35.4718,-97.518,RentDigs.com
5509250374,housing/rent/apartment,"Cable or Satellite,Clubhouse,Gym,Internet Access,Parking,Pool,TV",1,1,USD,No,Yes,"Cats,Dogs",819,819,Monthly,576,Oklahoma City,OK,35.4718,-97.518,RentDigs.com
5509250043,housing/rent/apartment,Parking,2,2,USD,No,Thumbnail,"Cats,Dogs",2344,2344,Monthly,1070,Princeton,NJ,40.3663,-74.6688,RentDigs.com
5509250024,housing/rent/apartment,"Gym,Parking,Storage",1,1,USD,No,Thumbnail,No,968,968,Monthly,869,Randallstown,MD,39.3754,-76.8054,RentDigs.com
5509249964,housing/rent/apartment,"Clubhouse,Fireplace,Gym,Parking,Pool,Washer Dryer",2,2,USD,No,Thumbnail,No,2185,2185,Monthly,1021,Snoqualmie,WA,47.5269,-121.821,RentDigs.com
5509249645,housing/rent/apartment,"Gym,Parking,Playground,Pool,Storage",1,1,USD,No,Yes,No,1295,1295,Monthly,591,Renton,WA,47.4831,-122.1298,RentDigs.com
5509249199,housing/rent/apartment,"AC,Basketball,Cable or Satellite,Dishwasher,Gym,Patio/Deck,Playground,Refrigerator,Washer Dryer",1,2,USD,No,Yes,"Cats,Dogs",1010,1010,Monthly,875,Randallstown,MD,39.3754,-76.8054,RentDigs.com
5509246885,housing/rent/apartment,"Basketball,Gym,Patio/Deck,Pool,Storage",1,2,USD,No,Thumbnail,No,775,775,Monthly,430,New London,CT,41.3498,-72.1062,RentDigs.com
5509246180,housing/rent/apartment,"AC,Basketball,Cable or Satellite,Dishwasher,Gym,Patio/Deck,Playground,Refrigerator,Washer Dryer",1,1,USD,No,Thumbnail,"Cats,Dogs",795,795,Monthly,725,Randallstown,MD,39.3754,-76.8054,RentDigs.com
5509245686,housing/rent/apartment,"Gym,Patio/Deck,Pool",1,1,USD,No,Yes,No,2355,2355,Monthly,798,Princeton,NJ,40.3663,-74.6688,RentDigs.com
5509245211,housing/rent/apartment,Parking,1,1,USD,No,Thumbnail,No,1989,1989,Monthly,730,Princeton,NJ,40.3663,-74.6688,RentDigs.com
5509241948,housing/rent/apartment,"Gym,Pool,Storage",1,1,USD,No,Yes,No,1295,1295,Monthly,862,Grapevine,TX,32.9314,-97.0956,RentDigs.com
5509241533,housing/rent/apartment,Unknown,2,3,USD,No,No,No,2022,2022,Monthly,1485,Renton,WA,47.4457,-122.1407,RentDigs.com
5509240165,housing/rent/apartment,Unknown,2,3,USD,No,Yes,No,2503,2503,Monthly,1337,Princeton,NJ,40.3663,-74.6688,RentDigs.com
5509239203,housing/rent/apartment,Parking,2,2,USD,No,Yes,"Cats,Dogs",2191,2191,Monthly,1144,Princeton,NJ,40.3663,-74.6688,RentDigs.com
5509238856,housing/rent/apartment,Parking,1,1,USD,No,Thumbnail,"Cats,Dogs",1976,1976,Monthly,752,Princeton,NJ,40.3663,-74.6688,RentDigs.com
5509237213,housing/rent/apartment,"Cable or Satellite,Clubhouse,Fireplace,Gym,Internet Access,Patio/Deck,Playground,Pool,Storage,Washer Dryer",1,1,USD,No,Yes,"Cats,Dogs",1114,1114,Monthly,955,Norcross,GA,33.9373,-84.2004,RentDigs.com
5509233617,housing/rent/apartment,"Gym,Parking,Pool,Wood Floors",2,3,USD,No,Thumbnail,No,2229,2229,Monthly,1455,Grapevine,TX,32.9314,-97.0956,RentDigs.com
5509233428,housing/rent/apartment,"Hot Tub,Parking,Patio/Deck,Pool",2,2,USD,No,Thumbnail,"Cats,Dogs",2992,2992,Monthly,1103,Pasadena,CA,34.1474,-118.1391,RentDigs.com
5509232542,housing/rent/apartment,Unknown,1,1,USD,No,No,"Cats,Dogs",3473,3473,Monthly,786,Jersey City,NJ,40.722,-74.0644,RentDigs.com
5509232394,housing/rent/apartment,"Patio/Deck,Wood Floors",2,2,USD,No,Yes,"Cats,Dogs",4207,4207,Monthly,1164,Jersey City,NJ,40.722,-74.0644,RentDigs.com
5509231760,housing/rent/apartment,Pool,1,1,USD,No,Thumbnail,No,725,725,Monthly,800,Monroeville,PA,40.4261,-79.7631,RentDigs.com
5509231704,housing/rent/apartment,"Hot Tub,Parking,Patio/Deck,Pool",1,2,USD,No,Thumbnail,No,2497,2497,Monthly,784,Pasadena,CA,34.1474,-118.1391,RentDigs.com
5509230921,housing/rent/apartment,Washer Dryer,1.5,1,USD,No,Yes,No,2950,2950,Monthly,1155,Pasadena,CA,34.1474,-118.1391,RentDigs.com
5509230711,housing/rent/apartment,Pool,1,1,USD,No,Yes,No,990,990,Monthly,800,Monroeville,PA,40.4261,-79.7631,RentDigs.com
5509229871,housing/rent/apartment,"Cable or Satellite,Parking,Refrigerator",1,1,USD,No,Yes,No,1900,1900,Monthly,1150,Pasadena,CA,34.1474,-118.1391,RentDigs.com
5509228924,housing/rent/apartment,"AC,Dishwasher,Garbage Disposal,Gated,Patio/Deck,Storage,View",1,1,USD,No,Yes,No,1895,1895,Monthly,750,Pasadena,CA,34.1474,-118.1391,RentDigs.com
5509228138,housing/rent/apartment,"Clubhouse,Fireplace,Gym,Parking,Patio/Deck,Pool,Washer Dryer",2,2,USD,No,Yes,No,1435,1435,Monthly,1175,Owings Mills,MD,39.4276,-76.7727,RentDigs.com
5509223793,housing/rent/apartment,"AC,Basketball,Cable or Satellite,Clubhouse,Dishwasher,Gym,Parking,Patio/Deck,Playground,Pool,Refrigerator,Tennis,Washer Dryer",2,2,USD,No,Yes,"Cats,Dogs",1870,1870,Monthly,911,Plainsboro,NJ,40.3346,-74.5794,RentDigs.com
5509223070,housing/rent/apartment,"AC,Fireplace,Parking,Wood Floors",1,1,USD,No,Yes,No,1475,1475,Monthly,700,Sunland,CA,34.2605,-118.3307,RentDigs.com
5509221589,housing/rent/apartment,"Clubhouse,Fireplace,Gym,Parking,Patio/Deck,Pool,Washer Dryer",2,2,USD,No,Yes,No,1510,1510,Monthly,1167,Owings Mills,MD,39.4276,-76.7727,RentDigs.com
5509220052,housing/rent/apartment,"Clubhouse,Fireplace,Pool,Refrigerator,Tennis,Washer Dryer",1,1,USD,No,Thumbnail,"Cats,Dogs",950,950,Monthly,745,Marietta,GA,33.9295,-84.4662,RentDigs.com
5509219655,housing/rent/apartment,"Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Gym,Patio/Deck,Refrigerator,Storage,Washer Dryer",1,1,USD,No,Yes,"Cats,Dogs",808,808,Monthly,913,Euless,TX,32.8255,-97.1039,RentDigs.com
5509218150,housing/rent/apartment,"Fireplace,Gym,Parking,Pool,Storage",2,2,USD,No,Yes,"Cats,Dogs",1687,1687,Monthly,1116,Owings Mills,MD,39.4276,-76.7727,RentDigs.com
5509217631,housing/rent/apartment,"AC,Cable or Satellite,Clubhouse,Dishwasher,Gated,Gym,Hot Tub,Internet Access,Patio/Deck,Refrigerator,Storage,Washer Dryer",1,2,USD,No,Thumbnail,"Cats,Dogs",1005,1005,Monthly,913,Euless,TX,32.8255,-97.1039,RentDigs.com
5509216658,housing/rent/apartment,"Clubhouse,Gym,Pool,Washer Dryer",1,1,USD,No,Yes,No,1013,1013,Monthly,700,Marietta,GA,33.9295,-84.4662,RentDigs.com
5509216513,housing/rent/apartment,"AC,Clubhouse,Fireplace,Gym,Pool",1,1,USD,No,Yes,No,1020,1020,Monthly,688,Presto,PA,40.3783,-80.1221,RentDigs.com
5509214908,housing/rent/apartment,"Clubhouse,Playground,Pool,Washer Dryer",2,3,USD,No,Thumbnail,No,1350,1350,Monthly,1275,Marietta,GA,33.9295,-84.4662,RentDigs.com
5509212997,housing/rent/apartment,"Dishwasher,Garbage Disposal,Internet Access,Patio/Deck,Washer Dryer",1,1,USD,No,Thumbnail,No,1335,1335,Monthly,600,Renton,WA,47.4608,-122.2095,RentDigs.com
5509212954,housing/rent/apartment,"Parking,Pool",1,1,USD,No,No,No,883,883,Monthly,666,Euless,TX,32.8255,-97.1039,RentDigs.com
5509211917,housing/rent/apartment,"Cable or Satellite,Clubhouse,Fireplace,Gated,Gym,Hot Tub,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Washer Dryer",1,1,USD,No,Thumbnail,"Cats,Dogs",1440,1440,Monthly,721,Renton,WA,47.4608,-122.2095,RentDigs.com
5509211347,housing/rent/apartment,"AC,Dishwasher,Refrigerator",1,2,USD,No,Thumbnail,No,1095,1095,Monthly,675,Atlantic City,NJ,39.3633,-74.4397,RentDigs.com
5509209465,housing/rent/apartment,"AC,Cable or Satellite,Dishwasher,Gym,Internet Access,Parking,Patio/Deck,Pool",2,2,USD,No,Thumbnail,"Cats,Dogs",1939,1939,Monthly,1008,Monrovia,CA,34.1428,-117.9996,RentDigs.com
5509209203,housing/rent/apartment,"Dishwasher,Washer Dryer",1,2,USD,No,Yes,No,3200,3200,Monthly,1050,Jersey City,NJ,40.722,-74.0644,RentDigs.com
5509206885,housing/rent/apartment,"Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Gym,Patio/Deck,Refrigerator,Storage,Washer Dryer",2,3,USD,No,Thumbnail,"Cats,Dogs",1600,1600,Monthly,1490,Euless,TX,32.8255,-97.1039,RentDigs.com
5509206356,housing/rent/apartment,"Refrigerator,Storage,Wood Floors",1,1,USD,No,Yes,"Cats,Dogs",1395,1395,Monthly,428,Jersey City,NJ,40.722,-74.0644,RentDigs.com
5509206206,housing/rent/apartment,"AC,Cable or Satellite,Clubhouse,Dishwasher,Gated,Gym,Hot Tub,Internet Access,Patio/Deck,Refrigerator,Storage,Washer Dryer",2,2,USD,No,Thumbnail,No,1075,1075,Monthly,1020,Euless,TX,32.8255,-97.1039,RentDigs.com
5509205277,housing/rent/apartment,"Fireplace,Gym,Parking,Pool,Storage,Washer Dryer",2,2,USD,No,Yes,"Cats,Dogs",1519,1519,Monthly,1050,Marietta,GA,34.0341,-84.5061,RentDigs.com
5509202533,housing/rent/apartment,Patio/Deck,2,3,USD,No,Yes,No,1250,1250,Monthly,1886,Norman,OK,35.2441,-97.4144,RentDigs.com
5509202437,housing/rent/apartment,"Fireplace,Gym,Parking,Pool,Storage,Washer Dryer",1,1,USD,No,Yes,"Cats,Dogs",1094,1094,Monthly,719,Marietta,GA,34.0341,-84.5061,RentDigs.com
5509202038,housing/rent/apartment,Luxury,2,3,USD,No,No,No,1150,1150,Monthly,1429,Norman,OK,35.2441,-97.4144,RentDigs.com
5509200499,housing/rent/apartment,"AC,Cable or Satellite,Clubhouse,Dishwasher,Elevator,Gated,Gym,Internet Access,Parking,Pool,Refrigerator,Storage,Washer Dryer",2,2,USD,No,Yes,"Cats,Dogs",1840,1840,Monthly,1098,Odenton,MD,39.0747,-76.7017,RentDigs.com
5509200017,housing/rent/apartment,Unknown,1,1,USD,No,No,No,2620,2620,Monthly,752,Jersey City,NJ,40.722,-74.0644,RentDigs.com
5509196496,housing/rent/apartment,"Parking,Patio/Deck,Washer Dryer",1,1,USD,No,Thumbnail,No,1093,1093,Monthly,583,Homestead,PA,40.3942,-79.9046,RentDigs.com
5509195483,housing/rent/apartment,"Clubhouse,Gym,Patio/Deck,Pool",1,1,USD,No,No,No,1460,1460,Monthly,622,Odenton,MD,39.0747,-76.7017,RentDigs.com
5509194939,housing/rent/apartment,"AC,Cable or Satellite,Clubhouse,Dishwasher,Elevator,Gated,Gym,Internet Access,Parking,Pool,Refrigerator,Storage,Washer Dryer",2,2,USD,No,Yes,"Cats,Dogs",1910,1910,Monthly,1077,Odenton,MD,39.0747,-76.7017,RentDigs.com
5509193802,housing/rent/apartment,"Gym,Patio/Deck,Pool,Washer Dryer",1,1,USD,No,Yes,No,1743,1743,Monthly,906,Odenton,MD,39.0747,-76.7017,RentDigs.com
5509192227,housing/rent/apartment,"AC,Clubhouse,Dishwasher,Fireplace,Gym,Parking,Patio/Deck,Playground,Pool,Washer Dryer",2,2,USD,No,Yes,No,1336,1336,Monthly,1045,Coraopolis,PA,40.5059,-80.1869,RentDigs.com
5509191472,housing/rent/apartment,"Clubhouse,Fireplace,Gym,Hot Tub,Patio/Deck,Storage,Washer Dryer",2,2,USD,No,Thumbnail,"Cats,Dogs",1150,1150,Monthly,1011,Euless,TX,32.8524,-97.0886,RentDigs.com
5509191174,housing/rent/apartment,"Gym,Pool",1,1,USD,No,No,No,670,670,Monthly,699,Norman,OK,35.2505,-97.4596,RentDigs.com
5509188304,housing/rent/apartment,"Parking,Storage,Washer Dryer,Wood Floors",2,2,USD,No,No,"Cats,Dogs",1370,1370,Monthly,939,Norman,OK,35.2505,-97.4596,RentDigs.com
5509188159,housing/rent/apartment,"AC,Clubhouse,Dishwasher,Fireplace,Gym,Parking,Patio/Deck,Playground,Pool,Washer Dryer",1.5,2,USD,No,Yes,No,1231,1231,Monthly,901,Coraopolis,PA,40.5059,-80.1869,RentDigs.com
5509185073,housing/rent/apartment,"Dishwasher,Gated,Playground,Tennis",1,1,USD,No,Yes,"Cats,Dogs",830,830,Monthly,808,Greenville,NC,35.6264,-77.4386,RentDigs.com
5509184360,housing/rent/apartment,"Gym,Patio/Deck,Playground,Pool,Storage,Tennis,Washer Dryer",1,1,USD,No,Yes,No,835,835,Monthly,715,Marietta,GA,34.0007,-84.4665,RentDigs.com
5509184047,housing/rent/apartment,"Parking,Storage,Washer Dryer,Wood Floors",2,2,USD,No,Yes,"Cats,Dogs",1350,1350,Monthly,939,Norman,OK,35.2505,-97.4596,RentDigs.com
5509181905,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,"Cats,Dogs",1202,1202,Monthly,797,Marietta,GA,34.0007,-84.4665,RentDigs.com
5509179684,housing/rent/apartment,Unknown,2,2,USD,No,Yes,No,2885,2885,Monthly,1393,Redmond,WA,47.6829,-122.1209,RentDigs.com
