ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG
430554774,0,48.0,0,12.0,"$46,839",No,$0,z_No,M,z_High School,Clerical,14,Private,"$13,790",1,Minivan,no,"$19,596",1,No,0,$0,1.0,0
669340341,0,50.0,0,8.0,"$55,172",No,"$176,835",Yes,M,Bachelors,z_Blue Collar,33,Commercial,"$12,020",20,Pickup,yes,$0,0,No,1,$0,16.0,0
627655136,0,55.0,0,13.0,"$51,314",No,"$164,516",z_No,M,<High School,z_Blue Collar,36,Private,"$12,130",6,Pickup,yes,"$7,038",2,No,2,$0,1.0,0
605149586,0,54.0,0,12.0,"$71,316",No,"$266,967",Yes,M,Masters,Manager,13,Commercial,"$32,660",7,Panel Truck,no,$0,0,No,0,$0,17.0,0
734157261,0,48.0,0,17.0,"$23,080",No,"$139,852",Yes,M,z_High School,Professional,28,Private,"$8,610",6,Pickup,no,$0,0,No,0,$0,7.0,0
911685716,0,56.0,0,16.0,"$8,137",No,"$111,717",Yes,M,<High School,Student,38,Commercial,"$17,540",6,Van,no,$0,0,No,0,$0,6.0,0
199223660,0,46.0,0,11.0,"$23,921",No,"$156,557",Yes,z_F,z_High School,Clerical,24,Private,"$12,180",10,z_SUV,no,$0,0,No,0,$0,5.0,0
435559869,0,47.0,0,8.0,"$76,134",No,"$218,823",Yes,M,Bachelors,Professional,22,Private,"$37,580",9,Minivan,no,$0,0,No,0,$0,1.0,0
147734705,0,47.0,0,13.0,"$74,208",No,"$196,225",Yes,M,Bachelors,Professional,17,Private,"$13,620",1,Minivan,yes,$0,0,No,3,$0,9.0,0
163811883,0,36.0,2,8.0,"$45,034",Yes,"$175,140",z_No,M,z_High School,Manager,5,Private,"$14,160",7,Minivan,no,$0,0,No,1,$0,1.0,0
707920893,0,38.0,0,12.0,"$127,903",No,"$348,479",Yes,z_F,Bachelors,Manager,19,Private,"$18,090",1,z_SUV,no,$0,0,Yes,1,$0,5.0,0
695442940,0,51.0,0,8.0,"$106,090",No,"$306,975",Yes,M,Bachelors,z_Blue Collar,37,Commercial,"$12,110",1,Pickup,yes,$0,0,No,0,$0,1.0,0
81807450,0,44.0,1,10.0,"$65,914",Yes,"$223,975",z_No,M,Bachelors,Manager,45,Private,"$19,860",6,Van,yes,"$3,474",1,No,3,$0,8.0,0
476352722,0,43.0,2,0.0,$0,No,$0,Yes,M,z_High School,Student,42,Private,"$8,260",3,Pickup,no,$0,0,No,0,$0,6.0,0
73898389,0,45.0,2,0.0,$0,Yes,$0,z_No,z_F,Masters,Home Maker,23,Commercial,"$6,000",17,Sports Car,no,"$52,068",1,No,4,$0,20.0,0
960482528,1,42.0,3,15.0,"$122,744",No,"$322,924",Yes,z_F,Bachelors,Professional,24,Private,"$13,770",14,Sports Car,no,$0,0,No,0,$0,5.0,0
958601721,0,47.0,0,10.0,"$114,507",No,$0,z_No,z_F,Masters,Lawyer,27,Private,"$6,200",7,z_SUV,no,$900,1,No,1,$0,18.0,0
445545403,0,45.0,0,13.0,"$16,736",No,"$102,335",Yes,z_F,<High School,Clerical,44,Private,"$7,670",11,Sports Car,no,$0,0,No,0,$0,9.0,0
143403170,0,40.0,0,11.0,"$119,244",No,"$349,833",z_No,z_F,Bachelors,z_Blue Collar,23,Commercial,"$14,400",11,Minivan,no,$0,0,No,0,$0,1.0,0
698634293,1,44.0,3,15.0,"$55,996",No,"$220,628",Yes,z_F,z_High School,z_Blue Collar,33,Commercial,"$22,280",1,z_SUV,no,$0,0,No,0,$0,1.0,0
10599924,0,52.0,0,6.0,"$168,168",No,$0,z_No,M,Masters,Lawyer,22,Private,"$6,700",10,Minivan,yes,$0,0,No,0,$0,15.0,0
496217315,0,45.0,0,12.0,"$52,822",No,$0,z_No,M,Masters,Lawyer,14,Private,"$6,400",4,Minivan,yes,$0,0,No,0,$0,12.0,0
623213210,0,46.0,0,14.0,"$99,224",No,"$274,393",Yes,M,Bachelors,z_Blue Collar,33,Commercial,"$13,500",1,Minivan,no,$0,0,No,1,$0,11.0,0
341146533,0,42.0,3,12.0,"$53,904",No,"$206,207",Yes,z_F,Bachelors,Professional,41,Private,"$19,760",4,Sports Car,no,$0,0,No,0,$0,10.0,0
772051191,0,48.0,0,11.0,"$98,569",No,"$271,115",Yes,M,Bachelors,z_Blue Collar,51,Commercial,"$16,550",10,Van,no,$0,0,No,2,$0,11.0,0
212162970,0,46.0,0,13.0,"$18,311",No,"$145,159",Yes,M,Masters,Lawyer,33,Private,"$27,300",13,Minivan,no,"$2,607",4,No,8,$0,23.0,0
547998631,0,51.0,0,8.0,"$46,993",No,"$175,488",Yes,z_F,Bachelors,z_Blue Collar,40,Commercial,"$11,300",1,Minivan,no,"$4,219",4,No,3,$0,6.0,0
986554544,0,51.0,0,0.0,$0,No,$0,z_No,M,PhD,Doctor,29,Private,"$8,310",6,Pickup,yes,$0,0,No,0,$0,18.0,0
85679111,0,41.0,0,3.0,"$85,545",No,$0,z_No,z_F,Masters,Lawyer,36,Private,"$6,240",1,z_SUV,no,$0,0,No,0,$0,21.0,0
875840758,1,36.0,3,0.0,$0,Yes,$0,z_No,M,Bachelors,Student,8,Private,"$1,500",4,Minivan,no,$0,0,No,0,$0,11.0,0
256277152,0,47.0,0,0.0,$0,No,"$91,949",z_No,M,PhD,Home Maker,52,Private,"$6,200",6,Pickup,no,$0,0,No,0,$0,20.0,0
547061152,0,48.0,0,12.0,"$92,972",No,$0,z_No,z_F,Bachelors,Manager,26,Private,"$28,830",4,z_SUV,no,$0,0,No,0,$0,5.0,0
506114012,0,50.0,0,13.0,"$109,950",No,"$293,399",Yes,z_F,PhD,Doctor,45,Private,"$17,500",6,z_SUV,no,$0,0,No,0,$0,15.0,0
69556068,0,44.0,0,13.0,"$23,276",No,"$109,877",Yes,z_F,z_High School,Clerical,18,Commercial,"$16,000",6,Pickup,no,$0,0,No,1,$0,1.0,0
798286468,0,53.0,0,15.0,"$73,714",No,"$225,278",Yes,M,Masters,Lawyer,49,Private,"$21,190",4,Van,yes,$0,0,No,0,$0,18.0,0
176621082,0,42.0,0,8.0,"$24,076",No,$0,z_No,M,<High School,Clerical,43,Private,"$8,110",1,Pickup,yes,"$32,580",2,Yes,5,"$2,277",6.0,1
630841772,0,55.0,0,10.0,"$43,348",No,"$235,847",Yes,M,<High School,z_Blue Collar,21,Private,"$17,660",1,Van,yes,$0,0,Yes,1,$0,1.0,0
737854258,0,39.0,0,15.0,"$117,244",No,"$326,392",Yes,z_F,Masters,Lawyer,42,Private,"$17,780",13,Sports Car,no,$0,0,No,2,$0,14.0,0
230588236,0,35.0,0,9.0,"$74,781",No,$0,z_No,M,Masters,Lawyer,23,Private,"$12,480",6,Minivan,yes,$0,0,Yes,1,$0,15.0,0
841868686,0,61.0,0,11.0,"$67,813",No,"$249,997",Yes,z_F,Bachelors,Professional,51,Private,"$21,190",6,Sports Car,no,$0,0,No,0,$0,6.0,0
837902783,0,44.0,2,14.0,"$120,355",No,"$355,500",Yes,z_F,Masters,Lawyer,41,Private,"$17,640",4,Minivan,no,$0,0,No,0,$0,15.0,0
492650652,3,38.0,3,10.0,"$126,105",No,"$398,812",Yes,z_F,Bachelors,Manager,49,Private,"$13,900",10,z_SUV,no,$0,0,No,0,$0,12.0,0
376761023,0,53.0,0,14.0,"$55,770",No,"$163,735",Yes,M,Masters,Lawyer,44,Private,"$12,380",6,Minivan,yes,$0,0,No,0,$0,12.0,0
555904577,0,39.0,2,10.0,"$30,618",No,"$157,285",Yes,M,z_High School,z_Blue Collar,44,Commercial,"$21,320",3,Van,yes,"$9,469",2,No,0,"$10,267",1.0,1
969801584,1,45.0,1,14.0,"$26,156",No,"$179,165",Yes,z_F,Bachelors,Professional,48,Private,"$14,460",1,z_SUV,no,"$28,959",1,Yes,0,"$5,424",10.0,1
868372619,0,29.0,3,10.0,"$53,643",Yes,$0,z_No,z_F,z_High School,Clerical,54,Private,"$9,760",1,z_SUV,no,$0,0,Yes,1,$0,11.0,0
589266751,0,50.0,0,14.0,"$90,566",No,"$295,771",z_No,z_F,Masters,Lawyer,40,Private,"$23,260",17,Van,no,$0,0,No,0,$0,18.0,0
299321368,0,40.0,3,14.0,"$62,000",No,"$174,525",Yes,M,z_High School,Clerical,22,Private,"$13,720",6,Minivan,yes,"$26,951",3,No,6,$0,8.0,0
862826197,0,58.0,2,12.0,"$116,948",No,"$350,971",Yes,M,Masters,Lawyer,54,Private,"$18,990",1,Van,yes,$0,0,No,0,$0,20.0,0
805262362,0,28.0,4,13.0,"$1,754",Yes,$0,z_No,M,z_High School,Student,23,Commercial,"$5,810",14,Pickup,yes,"$10,118",2,No,0,$0,1.0,0
664012623,0,57.0,0,12.0,"$68,350",No,"$222,894",Yes,M,Bachelors,z_Blue Collar,15,Commercial,"$18,700",8,Van,no,"$2,757",1,No,1,$0,11.0,0
791722844,0,37.0,0,10.0,"$74,519",No,$0,z_No,M,Masters,Lawyer,24,Private,"$15,220",4,Minivan,no,$0,0,No,0,$0,17.0,0
443781397,0,40.0,0,14.0,"$25,645",No,"$120,237",Yes,z_F,z_High School,Clerical,50,Private,"$15,490",1,z_SUV,no,"$5,375",2,No,0,$0,1.0,0
676841878,0,55.0,1,15.0,"$67,140",No,"$228,964",Yes,z_F,Bachelors,z_Blue Collar,72,Commercial,"$21,130",9,Minivan,no,$0,0,No,0,$0,12.0,0
624938466,0,41.0,1,0.0,$0,No,"$65,804",Yes,z_F,<High School,Home Maker,31,Private,"$5,600",1,z_SUV,no,"$7,792",3,No,2,$0,1.0,0
914469084,1,43.0,2,14.0,"$17,721",No,"$99,815",Yes,M,z_High School,z_Blue Collar,6,Commercial,"$12,810",18,Minivan,yes,$0,0,No,0,$0,8.0,0
674151273,0,51.0,0,13.0,"$94,587",No,"$258,739",z_No,z_F,Bachelors,Home Maker,18,Private,"$10,370",7,z_SUV,no,$0,0,Yes,2,$0,7.0,0
544290336,0,52.0,0,0.0,$0,No,"$105,539",z_No,z_F,Bachelors,Home Maker,70,Private,"$15,070",1,z_SUV,no,$0,0,No,0,$0,12.0,0
686796682,1,44.0,2,12.0,"$90,671",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,8,Commercial,"$14,180",1,z_SUV,no,$0,0,Yes,0,$0,5.0,0
193531081,0,55.0,0,12.0,"$130,162",No,"$356,853",z_No,z_F,Bachelors,z_Blue Collar,17,Commercial,"$29,990",1,Panel Truck,no,$0,0,No,2,$0,7.0,0
8572067,0,37.0,0,16.0,"$32,397",No,"$166,306",Yes,z_F,z_High School,z_Blue Collar,41,Commercial,"$12,740",1,z_SUV,no,$0,0,No,0,$0,1.0,0
962330881,0,41.0,0,9.0,"$25,982",No,"$156,820",z_No,z_F,z_High School,Clerical,5,Private,"$8,710",1,z_SUV,no,$0,0,No,0,$0,1.0,0
381939339,0,34.0,1,11.0,"$35,136",No,"$121,175",Yes,M,z_High School,Clerical,9,Private,"$15,330",10,Minivan,yes,$0,0,No,1,$0,1.0,0
176017386,0,48.0,0,12.0,"$66,613",No,"$209,239",Yes,z_F,Bachelors,z_Blue Collar,5,Commercial,"$16,340",6,z_SUV,no,$0,0,No,0,$0,5.0,0
372756545,2,37.0,2,10.0,"$32,520",No,$0,Yes,M,Bachelors,Student,5,Commercial,"$12,250",4,Minivan,no,$0,0,No,0,$0,11.0,0
688077546,0,53.0,0,13.0,"$75,777",No,"$277,382",Yes,M,Bachelors,z_Blue Collar,56,Commercial,"$14,380",10,Minivan,no,"$5,071",1,No,7,$0,10.0,0
8582268,0,45.0,0,10.0,"$93,996",No,"$316,275",Yes,z_F,Masters,Professional,47,Private,"$11,640",1,z_SUV,no,"$3,731",1,No,5,$0,13.0,0
948821053,0,36.0,4,0.0,$0,No,$0,Yes,z_F,z_High School,Student,35,Commercial,"$15,130",10,z_SUV,no,$0,0,Yes,0,$0,1.0,0
986720801,2,41.0,3,14.0,"$17,321",No,"$109,835",Yes,z_F,<High School,z_Blue Collar,24,Private,"$6,530",4,Sports Car,no,$0,0,No,3,$0,1.0,0
649809932,0,46.0,0,13.0,"$5,015",No,"$105,811",Yes,M,<High School,z_Blue Collar,45,Private,"$2,690",1,Minivan,yes,$0,0,No,0,$0,8.0,0
609564786,0,51.0,0,11.0,"$102,099",No,"$305,769",z_No,z_F,Bachelors,Manager,27,Private,"$11,710",5,z_SUV,no,$0,0,No,1,$0,12.0,0
371702941,0,51.0,0,8.0,"$66,804",No,$0,z_No,M,Bachelors,Professional,35,Private,"$16,130",6,Minivan,yes,$0,0,No,0,$0,7.0,0
783473090,0,37.0,0,11.0,"$9,664",No,"$147,749",Yes,M,Masters,Professional,30,Commercial,"$28,700",1,Panel Truck,no,"$5,476",1,No,2,$0,1.0,0
186868643,0,58.0,0,11.0,"$57,103",No,$0,z_No,z_F,z_High School,z_Blue Collar,17,Commercial,"$7,300",10,Sports Car,no,$592,2,No,4,$0,1.0,0
620188850,0,47.0,0,7.0,"$115,008",No,"$313,017",Yes,z_F,Masters,Manager,36,Private,"$17,700",1,z_SUV,no,$0,0,No,0,$0,16.0,0
914413360,1,41.0,2,15.0,"$30,984",No,"$121,365",Yes,z_F,z_High School,Clerical,32,Private,"$9,980",1,Sports Car,no,$0,0,No,1,$0,1.0,0
484973833,1,37.0,2,14.0,"$11,607",No,"$132,755",Yes,z_F,<High School,Clerical,11,Private,"$6,360",1,Sports Car,no,"$4,367",2,No,0,$0,1.0,0
717945707,0,49.0,1,12.0,"$98,175",No,"$321,272",Yes,z_F,Masters,Lawyer,27,Private,"$16,220",3,Minivan,no,$0,0,No,0,$0,15.0,0
104317389,0,57.0,0,14.0,"$135,361",No,"$390,682",Yes,M,Masters,Lawyer,41,Private,"$15,040",4,Minivan,no,$0,0,No,1,$0,10.0,0
755748771,0,53.0,0,6.0,"$117,644",No,"$330,217",Yes,z_F,z_High School,Professional,41,Private,"$23,920",10,Minivan,no,$0,0,No,2,$0,11.0,0
699677378,0,38.0,0,8.0,"$83,304",No,"$234,493",Yes,z_F,Bachelors,Clerical,10,Private,"$17,600",4,Pickup,no,"$8,109",2,No,1,$0,17.0,0
57072297,0,55.0,0,0.0,$0,No,"$111,559",Yes,z_F,PhD,Home Maker,34,Private,"$7,000",9,z_SUV,no,"$6,479",1,No,0,$0,14.0,0
147750981,0,34.0,2,14.0,"$51,497",No,"$219,049",Yes,z_F,Bachelors,Clerical,51,Private,"$15,230",7,z_SUV,no,$0,0,No,0,$0,14.0,0
83908393,0,42.0,0,9.0,"$117,740",No,"$327,212",z_No,M,Bachelors,z_Blue Collar,43,Commercial,"$13,270",7,Minivan,no,$0,0,No,0,$0,12.0,0
183615561,0,49.0,0,9.0,"$117,252",No,$0,z_No,M,Masters,Lawyer,28,Private,"$18,130",11,Van,yes,"$6,494",2,No,0,$0,15.0,0
656190149,0,55.0,0,12.0,"$63,376",No,"$225,111",Yes,z_F,Bachelors,z_Blue Collar,25,Commercial,"$20,390",1,z_SUV,no,$0,0,No,0,$0,14.0,0
183450284,0,38.0,0,5.0,"$25,123",No,"$101,352",Yes,M,<High School,Student,52,Private,"$11,710",1,Pickup,yes,$0,0,No,1,$0,1.0,0
931269096,0,40.0,2,0.0,$0,No,"$96,384",Yes,z_F,z_High School,Home Maker,58,Private,"$5,500",7,z_SUV,no,$0,0,No,0,$0,1.0,0
3029573,0,45.0,2,14.0,"$36,630",No,"$179,158",Yes,z_F,z_High School,Clerical,34,Private,"$24,280",10,Minivan,no,$0,0,No,0,$0,11.0,0
639473172,0,42.0,0,8.0,"$57,095",No,$0,z_No,z_F,z_High School,z_Blue Collar,25,Commercial,"$20,720",4,z_SUV,no,"$46,442",1,Yes,5,$0,12.0,0
904013541,0,40.0,3,14.0,"$14,535",No,"$122,827",Yes,z_F,PhD,Manager,41,Private,"$16,950",17,Sports Car,no,$0,0,No,0,$0,21.0,0
13647803,0,42.0,1,10.0,"$37,438",Yes,$0,z_No,z_F,<High School,z_Blue Collar,24,Private,"$10,550",6,z_SUV,no,$0,0,No,1,$0,1.0,0
318963239,0,39.0,0,11.0,"$90,635",No,"$251,424",Yes,M,Bachelors,z_Blue Collar,18,Commercial,"$5,400",1,Minivan,no,$0,0,No,1,$0,9.0,0
282856816,0,40.0,1,13.0,"$75,128",No,"$171,886",Yes,M,Bachelors,Clerical,50,Private,"$6,980",6,Pickup,no,$0,0,No,1,$0,14.0,0
441768730,0,42.0,0,10.0,"$47,836",No,"$175,242",Yes,z_F,Bachelors,Manager,34,Private,"$6,280",1,z_SUV,no,"$8,273",3,No,3,$0,9.0,0
572087028,0,44.0,0,10.0,"$175,284",No,$0,z_No,M,Masters,Lawyer,52,Private,"$17,160",9,Minivan,yes,$0,0,No,1,$0,1.0,0
790468429,0,52.0,0,12.0,"$66,888",No,"$214,191",Yes,z_F,PhD,Professional,52,Private,"$22,050",5,z_SUV,no,$0,0,No,1,$0,12.0,0
741222361,0,55.0,0,10.0,"$41,455",No,$0,z_No,z_F,z_High School,z_Blue Collar,24,Commercial,"$18,080",9,z_SUV,no,$0,0,No,0,$0,8.0,0
156788842,0,52.0,0,13.0,"$32,636",No,"$132,838",Yes,M,<High School,z_Blue Collar,32,Private,"$9,960",6,Pickup,yes,"$5,243",3,No,0,$0,1.0,0
307846008,0,34.0,3,12.0,"$4,362",Yes,$0,z_No,z_F,z_High School,Student,43,Commercial,"$6,510",4,z_SUV,no,"$7,693",2,No,2,$0,1.0,0
521516849,1,45.0,1,12.0,"$67,218",No,"$245,505",Yes,z_F,Masters,Lawyer,24,Private,"$28,290",4,Minivan,no,"$2,581",1,No,3,$0,12.0,0
252881773,0,51.0,0,11.0,"$93,785",No,"$287,311",Yes,z_F,Masters,Lawyer,31,Private,"$6,600",1,z_SUV,no,"$1,230",3,No,1,$0,12.0,0
707840499,0,38.0,0,9.0,"$47,604",No,"$212,673",Yes,M,Bachelors,Clerical,31,Private,"$15,610",11,Minivan,yes,$0,0,No,0,$0,12.0,0
166124602,0,43.0,0,11.0,"$87,247",No,$0,z_No,z_F,Masters,Lawyer,21,Private,"$20,900",13,z_SUV,no,$0,0,No,0,$0,18.0,0
130470336,0,37.0,4,5.0,"$79,846",Yes,$0,z_No,z_F,<High School,z_Blue Collar,35,Commercial,"$20,460",6,z_SUV,no,$0,0,No,0,$0,1.0,0
168896762,0,40.0,0,8.0,"$83,222",No,"$217,841",Yes,z_F,PhD,Doctor,15,Private,"$1,500",13,z_SUV,no,$0,0,No,0,$0,19.0,0
463293999,0,51.0,0,17.0,"$48,263",No,"$200,023",Yes,z_F,z_High School,Professional,39,Private,"$24,450",1,Minivan,no,$0,0,No,0,$0,10.0,0
575284987,0,50.0,0,15.0,"$36,015",No,"$137,355",Yes,z_F,Masters,Lawyer,23,Private,"$15,100",1,z_SUV,no,$0,0,No,1,"$3,955",10.0,1
131251943,0,32.0,2,12.0,"$67,229",Yes,$0,z_No,z_F,Bachelors,Manager,39,Private,"$11,420",6,z_SUV,no,$0,0,No,0,$0,13.0,0
24974672,1,46.0,0,10.0,"$84,667",No,"$236,725",Yes,z_F,Bachelors,z_Blue Collar,56,Commercial,"$35,050",1,Panel Truck,no,$0,0,No,0,$0,7.0,0
358401959,0,63.0,0,14.0,"$106,372",No,"$344,365",Yes,M,Bachelors,z_Blue Collar,28,Commercial,"$35,140",17,Pickup,yes,"$3,679",1,No,0,$0,8.0,0
901859685,0,55.0,0,0.0,$0,No,"$60,179",Yes,z_F,Bachelors,Home Maker,30,Private,"$19,590",6,Sports Car,no,$0,0,No,0,$0,11.0,0
431942614,0,51.0,0,8.0,"$51,650",No,"$180,795",Yes,M,Bachelors,Manager,39,Commercial,"$27,930",7,Panel Truck,no,"$1,872",2,No,1,$0,11.0,0
411815926,0,55.0,0,13.0,"$30,799",No,$0,z_No,M,Bachelors,z_Blue Collar,28,Private,"$25,700",4,Minivan,yes,"$7,155",1,No,4,$0,12.0,0
877546076,0,53.0,0,0.0,$0,No,"$66,839",Yes,z_F,z_High School,Home Maker,6,Private,"$15,440",9,z_SUV,no,"$47,414",1,Yes,0,$0,1.0,0
464590515,0,43.0,0,10.0,"$21,814",No,"$139,978",Yes,z_F,<High School,z_Blue Collar,46,Commercial,"$16,390",4,Minivan,no,$0,0,No,0,$0,6.0,0
389433086,0,25.0,0,12.0,"$75,966",No,"$187,523",z_No,M,Bachelors,Professional,25,Private,"$18,160",3,Minivan,yes,"$31,063",1,Yes,5,$0,9.0,0
810440934,0,45.0,0,10.0,"$62,552",No,"$208,227",Yes,z_F,Bachelors,Clerical,34,Private,"$29,080",4,Sports Car,no,"$2,631",3,No,4,$0,5.0,0
845706926,0,40.0,0,11.0,"$24,189",No,"$100,892",Yes,z_F,<High School,Clerical,14,Private,"$9,510",6,Sports Car,no,"$3,961",2,No,0,$0,6.0,0
721543354,0,42.0,2,12.0,"$73,661",Yes,$0,z_No,z_F,<High School,z_Blue Collar,45,Commercial,"$25,940",4,Minivan,no,$0,0,No,0,$0,1.0,0
629744379,0,46.0,0,11.0,"$56,467",No,$0,z_No,z_F,Bachelors,Manager,37,Private,"$12,710",4,z_SUV,no,$0,0,No,0,$0,12.0,0
690754289,0,41.0,3,14.0,"$7,863",No,"$113,380",Yes,z_F,Bachelors,Student,20,Private,"$5,300",7,z_SUV,no,$0,0,No,0,$0,6.0,0
718113120,0,32.0,2,10.0,"$47,950",No,"$187,841",Yes,z_F,z_High School,z_Blue Collar,47,Private,"$9,490",1,Sports Car,no,$0,0,No,0,$0,1.0,0
386902005,0,41.0,2,11.0,"$44,972",No,"$128,494",Yes,z_F,z_High School,Professional,11,Private,"$26,270",1,Sports Car,no,$0,0,No,6,$0,1.0,0
330583611,0,33.0,1,11.0,"$86,187",Yes,"$241,285",z_No,M,Bachelors,Professional,81,Private,"$13,420",17,Minivan,no,$0,0,No,1,$0,5.0,0
908964571,0,40.0,0,10.0,"$90,377",No,"$251,223",z_No,M,Bachelors,z_Blue Collar,21,Commercial,"$5,500",1,Pickup,yes,$0,0,No,2,$0,7.0,0
514434088,0,28.0,1,0.0,$0,Yes,$0,z_No,M,z_High School,Home Maker,9,Private,"$4,300",11,Minivan,no,$0,0,No,0,$0,7.0,0
112422649,0,50.0,0,12.0,"$49,242",No,"$191,938",Yes,z_F,z_High School,Clerical,40,Commercial,"$33,690",1,Panel Truck,no,$0,0,No,1,$0,9.0,0
736718418,0,49.0,0,10.0,"$82,130",No,"$212,655",Yes,z_F,Bachelors,Professional,40,Private,"$13,050",1,z_SUV,no,$0,0,No,0,$0,7.0,0
186788748,0,48.0,0,0.0,$0,No,"$105,542",Yes,z_F,z_High School,Home Maker,24,Private,"$19,250",13,Sports Car,no,"$5,245",2,No,2,$0,1.0,0
822574090,0,49.0,0,17.0,"$34,127",No,"$181,309",Yes,z_F,Bachelors,Manager,33,Private,"$4,910",4,Sports Car,no,"$7,244",1,No,3,$0,7.0,0
420153981,0,51.0,0,8.0,"$25,152",No,$0,z_No,z_F,Masters,Manager,51,Private,"$22,480",6,Pickup,no,$0,0,No,3,$0,16.0,0
517718215,2,37.0,3,12.0,"$28,292",Yes,$0,z_No,z_F,z_High School,Clerical,47,Private,"$14,600",1,Minivan,no,$0,0,No,2,$0,1.0,0
233252730,0,48.0,0,8.0,"$134,140",No,$0,z_No,M,PhD,Manager,34,Commercial,"$30,240",1,Panel Truck,no,"$7,478",2,No,6,$0,13.0,0
673112887,0,36.0,0,13.0,"$20,891",No,"$134,406",Yes,z_F,z_High School,z_Blue Collar,39,Commercial,"$5,100",1,z_SUV,no,"$2,949",2,No,9,"$3,644",7.0,1
78653569,0,66.0,0,15.0,"$90,934",No,"$271,721",Yes,z_F,Masters,Lawyer,32,Private,"$21,250",4,Sports Car,no,$0,0,No,1,$0,17.0,0
154763717,0,49.0,0,12.0,"$23,111",No,"$135,834",Yes,z_F,<High School,Clerical,39,Private,"$12,260",3,z_SUV,no,$0,0,No,0,$0,8.0,0
719893272,0,51.0,0,14.0,"$164,371",No,"$406,985",Yes,z_F,z_High School,Professional,16,Private,"$17,130",10,Minivan,no,$0,0,No,2,$0,1.0,0
64132133,0,53.0,0,12.0,"$176,037",No,"$496,550",Yes,z_F,Masters,Lawyer,18,Private,"$41,180",1,Minivan,no,$0,0,No,0,$0,16.0,0
976068152,0,40.0,0,11.0,"$58,532",No,"$166,952",z_No,z_F,Bachelors,Professional,20,Private,"$7,720",4,z_SUV,no,$0,0,No,0,$0,6.0,0
734601041,0,56.0,3,17.0,"$136,526",No,"$372,715",Yes,M,Bachelors,z_Blue Collar,10,Commercial,"$20,750",10,Van,yes,$0,0,No,0,$0,7.0,0
288118526,0,40.0,3,9.0,"$17,372",No,"$107,484",Yes,z_F,z_High School,Clerical,33,Private,"$7,240",6,z_SUV,no,"$20,134",2,Yes,3,$0,1.0,0
496910387,0,43.0,3,0.0,$0,No,$0,Yes,M,z_High School,Student,12,Commercial,"$14,740",1,Minivan,yes,"$6,840",3,No,6,$0,1.0,0
61920510,0,44.0,0,9.0,"$76,589",No,"$213,661",z_No,M,z_High School,z_Blue Collar,11,Commercial,"$12,680",4,Minivan,no,"$27,779",4,No,0,$0,5.0,0
588705788,0,23.0,0,9.0,"$34,811",No,$0,z_No,M,PhD,Manager,27,Private,"$15,620",1,Minivan,yes,"$7,170",3,No,1,$0,23.0,0
34682975,0,40.0,0,10.0,"$78,188",No,"$242,904",z_No,z_F,Bachelors,z_Blue Collar,42,Commercial,"$40,860",13,Pickup,no,$0,0,No,0,$0,9.0,0
12066584,2,45.0,3,14.0,"$116,415",No,"$335,711",Yes,z_F,Bachelors,Professional,38,Commercial,"$20,990",1,Pickup,no,$0,0,No,2,$0,11.0,0
946684336,0,50.0,0,9.0,"$14,588",No,$0,z_No,z_F,Bachelors,Clerical,35,Private,"$13,280",4,z_SUV,no,$0,0,No,5,$0,12.0,0
36167079,2,43.0,2,12.0,"$31,939",No,"$133,859",Yes,M,<High School,z_Blue Collar,61,Private,"$14,310",13,Minivan,yes,$0,0,No,0,$0,1.0,0
594117257,0,35.0,2,14.0,"$76,488",No,"$233,303",Yes,z_F,z_High School,Clerical,43,Private,"$12,650",4,Minivan,no,$0,0,No,2,$0,9.0,0
53123504,0,48.0,0,11.0,"$129,007",No,"$320,283",Yes,z_F,Masters,Lawyer,5,Private,"$19,200",3,Minivan,no,$0,0,No,0,$0,18.0,0
827234215,0,53.0,0,14.0,"$58,354",No,"$216,333",Yes,z_F,z_High School,z_Blue Collar,23,Commercial,"$13,760",5,Sports Car,no,$0,0,No,0,$0,8.0,0
312357312,0,49.0,0,13.0,"$93,885",No,"$237,445",Yes,z_F,Bachelors,z_Blue Collar,26,Private,"$17,380",1,Minivan,no,$0,0,No,1,$0,12.0,0
125989625,1,43.0,1,12.0,"$71,235",Yes,$0,z_No,M,Bachelors,Professional,36,Commercial,"$5,800",1,Pickup,yes,"$12,424",2,Yes,8,$0,6.0,0
712302160,1,53.0,1,16.0,"$37,345",No,"$177,601",Yes,M,z_High School,Clerical,29,Commercial,"$24,030",1,Panel Truck,yes,"$7,952",1,No,1,$0,8.0,0
423931148,0,55.0,0,11.0,"$5,744",No,$0,z_No,M,z_High School,Student,5,Private,"$12,330",6,Minivan,yes,$0,0,No,3,$0,7.0,0
986800357,1,40.0,2,10.0,"$55,395",Yes,"$194,491",z_No,z_F,<High School,Clerical,45,Private,"$28,910",8,Minivan,no,$0,0,Yes,0,$0,1.0,0
